29614186,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10314,147 VASSAR STREET,VASSAR STREET,NOME AVENUE,RICHMOND HILL ROAD,,,STATEN ISLAND,NA,Precinct,02 STATEN ISLAND,STATEN ISLAND,939410,153071,STATEN ISLAND,40.58670725,-74.16143906,"(40.586707252575756, -74.16143905776612)"
29617510,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11216,22 BREVOORT PLACE,BREVOORT PLACE,FRANKLIN AVENUE,BEDFORD PLACE,,,BROOKLYN,NA,Precinct,03 BROOKLYN,BROOKLYN,996843,187037,BROOKLYN,40.68004116,-73.95459754,"(40.68004116474072, -73.95459754025802)"
29617471,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10069,160 RIVERSIDE BOULEVARD,RIVERSIDE BOULEVARD,WEST 67 STREET,WEST 68 STREET,,,NEW YORK,NA,Precinct,07 MANHATTAN,MANHATTAN,987382,222662,MANHATTAN,40.77783148,-73.98869139,"(40.777831480630454, -73.98869138991914)"
29617123,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11412,117-09 204 STREET,204 STREET,LINDEN BOULEVARD,118 AVENUE,,,SAINT ALBANS,NA,Precinct,12 QUEENS,QUEENS,1054076,192706,QUEENS,40.69533476,-73.74819316,"(40.69533475918897, -73.74819315584158)"
29615901,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,87 BAY 49 STREET,BAY 49 STREET,HARWAY AVENUE,CROPSEY AVENUE,,,BROOKLYN,NA,Precinct,13 BROOKLYN,BROOKLYN,988153,153361,BROOKLYN,40.5876158,-73.98594771,"(40.58761579902402, -73.98594770604696)"
29624025,DOT,Department of Transportation,Street Condition,Pothole,,NA,420,,,,,,,NA,N/A,Unspecified MANHATTAN,MANHATTAN,NA,NA,MANHATTAN,NA,NA,
29622292,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified MANHATTAN,MANHATTAN,NA,NA,MANHATTAN,NA,NA,
29617502,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10303,,,,,HEANEY AVENUE,JUPITER LANE,STATEN ISLAND,NA,N/A,01 STATEN ISLAND,STATEN ISLAND,940220,167362,STATEN ISLAND,40.62593712,-74.15861596,"(40.625937122751836, -74.15861595909233)"
29616861,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11215,277 21 STREET,21 STREET,5 AVENUE,6 AVENUE,,,BROOKLYN,NA,Precinct,07 BROOKLYN,BROOKLYN,986428,179948,BROOKLYN,40.66059213,-73.99214979,"(40.66059213463842, -73.99214978782553)"
29617448,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10033,523 WEST 187 STREET,WEST 187 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,NEW YORK,NA,N/A,12 MANHATTAN,MANHATTAN,1003897,249773,MANHATTAN,40.85222228,-73.92898187,"(40.85222228289129, -73.92898187223096)"
29621436,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified MANHATTAN,MANHATTAN,NA,NA,MANHATTAN,NA,NA,
29615881,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11102,30-61 CRESCENT STREET,CRESCENT STREET,30 ROAD,30 DRIVE,,,ASTORIA,NA,Precinct,01 QUEENS,QUEENS,1004800,218741,QUEENS,40.76704603,-73.92581279,"(40.76704603056897, -73.92581279377907)"
29618953,DOT,Department of Transportation,Street Condition,Pothole,,NA,224,,,,,,,NA,N/A,Unspecified MANHATTAN,MANHATTAN,NA,NA,MANHATTAN,NA,NA,
29616501,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11415,85-33 125 STREET,125 STREET,85 AVENUE,HILLSIDE AVENUE,,,KEW GARDENS,NA,Precinct,09 QUEENS,QUEENS,1032425,195699,QUEENS,40.70369417,-73.82624943,"(40.70369417321694, -73.82624943260188)"
29623077,DOT,Department of Transportation,Street Condition,Pothole,,NA,,,,,,,,NA,N/A,Unspecified MANHATTAN,MANHATTAN,NA,NA,MANHATTAN,NA,NA,
29617003,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10466,,,,,BOSTON ROAD,GRACE AVENUE,BRONX,NA,N/A,12 BRONX,BRONX,1028367,260153,BRONX,40.88062382,-73.84046182,"(40.880623821582724, -73.84046182382342)"
29615823,DSNY,A - Queens,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11691,12-17 GATEWAY BOULEVARD,GATEWAY BOULEVARD,CORNAGA AVENUE,HURLEY COURT,,,Far Rockaway,NA,N/A,14 QUEENS,QUEENS,1054444,159088,QUEENS,40.60305812,-73.74721593,"(40.603058122956384, -73.74721592867641)"
29618230,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,73-19 68 ROAD,68 ROAD,73 PLACE,75 STREET,,,MIDDLE VILLAGE,NA,Precinct,05 QUEENS,QUEENS,1017990,197930,QUEENS,40.70988455,-73.87830023,"(40.70988454988668, -73.87830022604999)"
29614716,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11230,1585 EAST 2 STREET,EAST 2 STREET,AVENUE O,AVENUE P,,,BROOKLYN,NA,Precinct,12 BROOKLYN,BROOKLYN,991954,161804,BROOKLYN,40.61078764,-73.97225302,"(40.610787635151546, -73.97225302305725)"
29615619,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10036,441 WEST 48 STREET,WEST 48 STREET,9 AVENUE,10 AVENUE,,,NEW YORK,NA,Precinct,04 MANHATTAN,MANHATTAN,986717,217172,MANHATTAN,40.76276307,-73.9910945,"(40.76276307143762, -73.99109449892028)"
29617703,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11367,141-24 JEWEL AVENUE,JEWEL AVENUE,141 STREET,MAIN STREET,,,FLUSHING,NA,Precinct,08 QUEENS,QUEENS,1033017,205227,QUEENS,40.72984295,-73.82404527,"(40.72984295363986, -73.82404527244418)"
29618299,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10465,3173 MILES AVENUE,MILES AVENUE,BLAIR AVENUE,LONGSTREET AVENUE,,,BRONX,NA,Precinct,10 BRONX,BRONX,1037479,238735,BRONX,40.82178765,-73.80768068,"(40.821787651992196, -73.80768068242544)"
29615074,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11104,50-67 42 STREET,42 STREET,50 AVENUE,51 AVENUE,,,Sunnyside,NA,N/A,02 QUEENS,QUEENS,1005364,207621,QUEENS,40.73652313,-73.92381162,"(40.73652312706602, -73.9238116236215)"
29617736,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11372,34-03 92 STREET,92 STREET,34 AVENUE,35 AVENUE,,,JACKSON HEIGHTS,NA,Precinct,03 QUEENS,QUEENS,1018695,214149,QUEENS,40.75439896,-73.87567427,"(40.75439896201726, -73.87567427213327)"
29617054,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11235,2813 OCEAN AVENUE,OCEAN AVENUE,AVENUE X,AVENUE Y,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,998114,155121,BROOKLYN,40.59243666,-73.95008069,"(40.59243666338227, -73.95008068714536)"
29613997,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10460,,,,,EAST 179 STREET,MOHEGAN AVENUE,BRONX,NA,N/A,06 BRONX,BRONX,1016226,246929,BRONX,40.84438031,-73.88442977,"(40.84438030600165, -73.88442976741067)"
29615116,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10460,,,,,EAST 179 STREET,MOHEGAN AVENUE,BRONX,NA,N/A,06 BRONX,BRONX,1016226,246929,BRONX,40.84438031,-73.88442977,"(40.84438030600165, -73.88442976741067)"
29615704,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11422,253-07 149 DRIVE,149 DRIVE,253 STREET,254 STREET,,,Rosedale,NA,N/A,13 QUEENS,QUEENS,1057333,176783,QUEENS,40.6516036,-73.73662047,"(40.651603602154744, -73.73662046624345)"
29618220,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,1286 WESTCHESTER AVENUE,WESTCHESTER AVENUE,EAST 167 STREET,HOME STREET,,,BRONX,NA,Precinct,02 BRONX,BRONX,1015559,240688,BRONX,40.82725297,-73.88686962,"(40.827252970331394, -73.88686962140169)"
29614677,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11231,60 LORRAINE STREET,LORRAINE STREET,COLUMBIA STREET,HICKS STREET,,,BROOKLYN,NA,N/A,06 BROOKLYN,BROOKLYN,982215,185019,BROOKLYN,40.67451093,-74.00733632,"(40.67451093434449, -74.0073363249596)"
29615301,DSNY,BCC - Queens East,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11362,57-16 263 STREET,263 STREET,57 AVENUE,DEAD END,,,Little Neck,NA,DSNY Garage,11 QUEENS,QUEENS,1061583,217483,QUEENS,40.76327881,-73.7208368,"(40.76327880638771, -73.72083680084467)"
29614102,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10306,9 REDGRAVE AVENUE,REDGRAVE AVENUE,SOUTH RAILROAD AVENUE,O'GORMAN AVENUE,,,STATEN ISLAND,NA,DSNY Garage,03 STATEN ISLAND,STATEN ISLAND,945719,141374,STATEN ISLAND,40.55463098,-74.13865792,"(40.55463097973221, -74.13865791926116)"
29616314,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10453,,,,,WEST 182 STREET,JEROME AVENUE,BRONX,NA,N/A,05 BRONX,BRONX,1010617,251542,BRONX,40.85706015,-73.90468411,"(40.85706014684002, -73.90468410712803)"
29617115,DSNY,BCC - Bronx,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10458,212 LISBON PLACE,LISBON PLACE,EAST MOSHOLU PARKWAY SOUTH,EAST 205 STREET,,,BRONX,NA,DSNY Garage,07 BRONX,BRONX,1016317,258061,BRONX,40.87493394,-73.88404761,"(40.87493394346566, -73.88404761035983)"
29624857,DOT,Department of Transportation,Street Condition,Pothole,,NA,652,,,,,,,NA,N/A,Unspecified BROOKLYN,BROOKLYN,NA,NA,BROOKLYN,NA,NA,
29616525,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10029,,,,,1 AVENUE,EAST  101 STREET,NEW YORK,NA,N/A,11 MANHATTAN,MANHATTAN,1000206,225798,MANHATTAN,40.78642512,-73.94238075,"(40.786425119593346, -73.9423807520361)"
29618103,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11421,86-63 80 STREET,80 STREET,JAMAICA AVENUE,87 AVENUE,,,Woodhaven,NA,N/A,09 QUEENS,QUEENS,1022490,191425,QUEENS,40.69201156,-73.86210574,"(40.69201156496599, -73.86210574124455)"
29618302,DSNY,BCC - Queens East,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11362,57-20 263 STREET,263 STREET,57 AVENUE,DEAD END,,,Little Neck,NA,DSNY Garage,11 QUEENS,QUEENS,1061590,217463,QUEENS,40.76322385,-73.72081176,"(40.76322385058565, -73.72081176193052)"
29615734,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11106,25-27 BROADWAY,BROADWAY,CRESCENT STREET,29 STREET,,,ASTORIA,NA,Precinct,01 QUEENS,QUEENS,1004141,217381,QUEENS,40.76331469,-73.92819586,"(40.76331469056077, -73.92819586194034)"
29616207,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,NA,,,,,TREMONT AVE EAST,LAFAYETTE AVE,,NA,N/A,Unspecified BRONX,BRONX,NA,NA,BRONX,NA,NA,
29614207,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1816 HARRISON AVENUE,HARRISON AVENUE,MORTON PLACE,KINGSLAND PLACE,,,BRONX,NA,Precinct,05 BRONX,BRONX,1008134,249264,BRONX,40.85081478,-73.91366819,"(40.850814784621114, -73.91366818547145)"
29617698,DEP,Department of Environmental Protection,Water System,NO WATER - WNW,,11238,528 CARLTON AVENUE,CARLTON AVENUE,PACIFIC STREET,DEAN STREET,,,BROOKLYN,NA,N/A,08 BROOKLYN,BROOKLYN,992293,187451,BROOKLYN,40.6811828,-73.97100149,"(40.68118280432925, -73.97100149086255)"
29614302,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10468,2280 LORING PLACE,LORING PLACE,WEST 183 STREET,WEST FORDHAM ROAD,,,BRONX,NA,N/A,07 BRONX,BRONX,1009507,253081,BRONX,40.86128748,-73.90869092,"(40.86128748269118, -73.90869092078789)"
29614736,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,759 ALLERTON AVENUE,ALLERTON AVENUE,HOLLAND AVENUE,WALLACE AVENUE,,,BRONX,NA,Precinct,11 BRONX,BRONX,1021584,254626,BRONX,40.86548522,-73.86502161,"(40.86548522240293, -73.86502161466632)"
29616536,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1875 HARRISON AVENUE,HARRISON AVENUE,KINGSLAND PLACE,WEST BURNSIDE AVENUE,,,BRONX,NA,Precinct,05 BRONX,BRONX,1008504,249691,BRONX,40.85198576,-73.91232923,"(40.85198576378759, -73.91232922864559)"
29614005,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11433,164-25 109 DRIVE,109 DRIVE,DEAD END,167 STREET,,,Jamaica,NA,N/A,12 QUEENS,QUEENS,1043370,192467,QUEENS,40.69475676,-73.78680311,"(40.694756757221306, -73.78680311396222)"
29618378,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10036,,,,,WEST   42 STREET,8 AVENUE,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,987078,215157,MANHATTAN,40.7572323,-73.98979219,"(40.75723230481567, -73.98979219054627)"
29615769,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11385,872 WOODWARD AVENUE,WOODWARD AVENUE,CORNELIA STREET,68 ROAD,,,RIDGEWOOD,NA,N/A,05 QUEENS,QUEENS,1011417,195313,QUEENS,40.70272413,-73.90201949,"(40.702724130273644, -73.90201949416253)"
29614019,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11436,,,,,FOCH BOULEVARD,145 STREET,Jamaica,NA,N/A,12 QUEENS,QUEENS,1040718,186944,QUEENS,40.67961475,-73.79641294,"(40.67961474805065, -73.79641293602168)"
29616471,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,10462,2001 NEWBOLD AVENUE,NEWBOLD AVENUE,CROSS BRONX EXPRESSWAY,OLMSTEAD AVENUE,,,BRONX,NA,N/A,09 BRONX,BRONX,1023848,242658,BRONX,40.83262678,-73.85690698,"(40.83262677686421, -73.85690698206842)"
29614554,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,NA,,,,,SACKETT AVE,PAULDING AVE,,NA,N/A,Unspecified BRONX,BRONX,NA,NA,BRONX,NA,NA,
29616559,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11216,794 LINCOLN PLACE,LINCOLN PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,,,BROOKLYN,NA,DSNY Garage,08 BROOKLYN,BROOKLYN,998159,183638,BROOKLYN,40.67070971,-73.94985989,"(40.670709706893135, -73.94985988512552)"
29615189,DSNY,BCC - Brooklyn North,Sanitation Condition,12 Dead Animals,Sidewalk,11208,377 FORBELL STREET,FORBELL STREET,SUTTER AVENUE,BLAKE AVENUE,,,BROOKLYN,NA,DSNY Garage,05 BROOKLYN,BROOKLYN,1022318,184579,BROOKLYN,40.67322162,-73.86276465,"(40.67322161829043, -73.86276465181211)"
29617118,DSNY,BCC - Manhattan,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10039,68 BRADHURST AVENUE,BRADHURST AVENUE,WEST 145 STREET,WEST 146 STREET,,,NEW YORK,NA,DSNY Garage,10 MANHATTAN,MANHATTAN,1000125,239346,MANHATTAN,40.82361079,-73.94264122,"(40.82361078775194, -73.94264121851711)"
29617991,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11208,,,,,FORBELL STREET,PITKIN AVENUE,BROOKLYN,NA,N/A,05 BROOKLYN,BROOKLYN,1022087,185771,BROOKLYN,40.67649438,-73.86359072,"(40.676494376343435, -73.86359071504161)"
29613968,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11204,2372 65 STREET,65 STREET,WEST 4 STREET,WEST 3 STREET,,,BROOKLYN,NA,Precinct,11 BROOKLYN,BROOKLYN,990446,162087,BROOKLYN,40.61156559,-73.97768402,"(40.6115655947014, -73.97768402497177)"
29615436,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10003,,,,,EAST   12 STREET,3 AVENUE,NEW YORK,NA,N/A,03 MANHATTAN,MANHATTAN,987533,205951,MANHATTAN,40.73196398,-73.98815434,"(40.73196398139968, -73.9881543385705)"
29617238,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11207,794 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,HALSEY STREET,ELDERT STREET,,,BROOKLYN,NA,N/A,04 BROOKLYN,BROOKLYN,1009837,191680,BROOKLYN,40.69275711,-73.90773172,"(40.69275710658953, -73.90773171949645)"
29614180,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,,,,,SENECA AVENUE,MADISON STREET,RIDGEWOOD,NA,Precinct,05 QUEENS,QUEENS,1010256,195023,QUEENS,40.70193164,-73.90620787,"(40.70193163697157, -73.90620787352708)"
29614008,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10472,2105 BLACKROCK AVENUE,BLACKROCK AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,,,BRONX,NA,N/A,09 BRONX,BRONX,1024964,241237,BRONX,40.82872147,-73.85288279,"(40.828721470734116, -73.85288278851988)"
29616439,DOT,Department of Transportation,Street Condition,Pothole,,NA,365,,,,,,,NA,N/A,Unspecified BROOKLYN,BROOKLYN,NA,NA,BROOKLYN,NA,NA,
29615117,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,NA,,,,,109 RD,167 ST,,NA,N/A,Unspecified QUEENS,QUEENS,NA,NA,QUEENS,NA,NA,
29618205,DOT,Department of Transportation,Street Condition,Pothole,,NA,397,,,,,,,NA,N/A,Unspecified BROOKLYN,BROOKLYN,NA,NA,BROOKLYN,NA,NA,
29614174,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11231,57 WEST 9 STREET,WEST 9 STREET,HICKS STREET,HENRY STREET,,,BROOKLYN,NA,Precinct,06 BROOKLYN,BROOKLYN,983072,185771,BROOKLYN,40.67657516,-74.00424691,"(40.67657516043187, -74.00424690824973)"
29617479,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,521 WEST 43 STREET,WEST 43 STREET,AMTRAK RAILROAD,11 AVENUE,,,NEW YORK,NA,N/A,04 MANHATTAN,MANHATTAN,985286,216475,MANHATTAN,40.76085027,-73.9962603,"(40.7608502690862, -73.99626030233077)"
29614687,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11223,1745 EAST 8 STREET,EAST 8 STREET,KINGS HIGHWAY,AVENUE R,,,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,994089,160161,BROOKLYN,40.60627582,-73.96456593,"(40.60627582380758, -73.9645659320607)"
29616064,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11385,1854 CORNELIA STREET,CORNELIA STREET,ONDERDONK AVENUE,WOODWARD AVENUE,,,RIDGEWOOD,NA,N/A,05 QUEENS,QUEENS,1010983,195108,QUEENS,40.70216278,-73.90358557,"(40.7021627754804, -73.90358557111934)"
29617684,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11216,44 HERKIMER PLACE,HERKIMER PLACE,PERRY PLACE,NOSTRAND AVENUE,,,BROOKLYN,NA,Precinct,03 BROOKLYN,BROOKLYN,997932,186659,BROOKLYN,40.67900202,-73.95067206,"(40.67900202432951, -73.95067205750983)"
29613980,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,10466,,,,,EAST 233 STREET,BRONX BOULEVARD,BRONX,NA,N/A,12 BRONX,BRONX,1022580,265258,BRONX,40.89466245,-73.86135982,"(40.894662454630165, -73.86135981666922)"
29614491,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11370,,,,,BQE EXIT 5 EASTBOUND,ASTORIA BOULEVARD,East Elmhurst,NA,N/A,03 QUEENS,QUEENS,1014038,218274,QUEENS,40.76573794,-73.89246494,"(40.76573793645217, -73.89246494471344)"
29615913,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,39-12 112 STREET,112 STREET,39 AVENUE,ROOSEVELT AVENUE,,,CORONA,NA,Precinct,03 QUEENS,QUEENS,1024455,213498,QUEENS,40.75258782,-73.85488807,"(40.752587819938924, -73.85488806516082)"
29617707,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11214,2235A 84 STREET,84 STREET,BAY PARKWAY,23 AVENUE,,,BROOKLYN,NA,Precinct,11 BROOKLYN,BROOKLYN,986545,158808,BROOKLYN,40.60256728,-73.99173527,"(40.6025672795365, -73.99173527118636)"
29617664,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11226,2703 CHURCH AVENUE,CHURCH AVENUE,ROGERS AVENUE,LLOYD STREET,,,BROOKLYN,NA,N/A,17 BROOKLYN,BROOKLYN,997498,176342,BROOKLYN,40.65068481,-73.95225704,"(40.6506848123763, -73.95225703751953)"
29615748,DSNY,BCC - Manhattan,Sanitation Condition,12 Dead Animals,Sidewalk,10035,,,,,FDR DRIVE,TRIBORO BR FDR DRIVE SB EN,NEW YORK,NA,DSNY Garage,11 MANHATTAN,MANHATTAN,1003823,229840,MANHATTAN,40.79751205,-73.92930751,"(40.79751204597602, -73.92930750750914)"
29618048,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,46 BAY 11 STREET,BAY 11 STREET,86 STREET,BENSON AVENUE,,,BROOKLYN,NA,Precinct,11 BROOKLYN,BROOKLYN,981754,161384,BROOKLYN,40.60963782,-74.00898952,"(40.60963781893688, -74.00898951980498)"
29614501,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3120 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,OCEAN VIEW AVENUE,BRIGHTON 10 STREET,,,BROOKLYN,NA,Precinct,13 BROOKLYN,BROOKLYN,995415,150579,BROOKLYN,40.57997359,-73.95980632,"(40.57997358935979, -73.95980632477153)"
29615302,DSNY,BCC - Queens East,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11362,57-16 260 STREET,260 STREET,57 AVENUE,DEAD END,,,Little Neck,NA,DSNY Garage,11 QUEENS,QUEENS,1061059,217479,QUEENS,40.7632724,-73.72272841,"(40.763272395473045, -73.72272841335784)"
29613972,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11236,GLENWOOD ROAD,GLENWOOD ROAD,WILLIAMS AVENUE,COZINE AVENUE,,,BROOKLYN,NA,Precinct,18 BROOKLYN,BROOKLYN,1014202,176784,BROOKLYN,40.65185726,-73.89205747,"(40.65185726253694, -73.89205747028711)"
29618489,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11417,,,,,CENTERVILLE AVENUE,ROCKAWAY BOULEVARD,Ozone Park,NA,N/A,10 QUEENS,QUEENS,1030242,186652,QUEENS,40.67887391,-73.8341845,"(40.67887390507691, -73.83418450464282)"
29618293,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,43-20 UNION STREET,UNION STREET,CHERRY AVENUE,45 AVENUE,,,FLUSHING,NA,Precinct,07 QUEENS,QUEENS,1033741,214154,QUEENS,40.75434127,-73.82136735,"(40.75434127135783, -73.82136735468637)"
29617297,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11211,945 GRAND STREET,GRAND STREET,CATHERINE STREET,MORGAN AVENUE,,,BROOKLYN,NA,N/A,01 BROOKLYN,BROOKLYN,1001866,199042,BROOKLYN,40.71298352,-73.93645636,"(40.71298351901274, -73.93645636067863)"
29616860,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,,11235,,,,,ORIENTAL BOULEVARD,OCEAN AVENUE,BROOKLYN,NA,N/A,15 BROOKLYN,BROOKLYN,998900,149680,BROOKLYN,40.57750094,-73.94726238,"(40.57750093783054, -73.94726237726353)"
29615072,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11435,85-87 148 STREET,148 STREET,85 DRIVE,86 AVENUE,,,Jamaica,NA,N/A,08 QUEENS,QUEENS,1036918,197492,QUEENS,40.70858992,-73.81003076,"(40.70858992193616, -73.81003075963089)"
29614195,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,96-17 ALSTYNE AVENUE,ALSTYNE AVENUE,JUNCTION BOULEVARD,CORONA AVENUE,,,CORONA,NA,Precinct,04 QUEENS,QUEENS,1021073,210091,QUEENS,40.7432512,-73.86711336,"(40.7432512034144, -73.86711335514929)"
29616224,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10314,51 ADA DRIVE,ADA DRIVE,BEND,LENORE COURT,,,STATEN ISLAND,NA,Precinct,01 STATEN ISLAND,STATEN ISLAND,940970,165251,STATEN ISLAND,40.62014657,-74.15590059,"(40.6201465740454, -74.15590059135404)"
29614218,DSNY,BCC - Staten Island,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,10314,29 MARGARETTA COURT,MARGARETTA COURT,SOUTH GREENLEAF AVENUE,WESTCOTT BOULEVARD,,,STATEN ISLAND,NA,DSNY Garage,01 STATEN ISLAND,STATEN ISLAND,949148,164425,STATEN ISLAND,40.61791555,-74.12643805,"(40.6179155534913, -74.1264380467304)"
29615894,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11355,147-47 41 AVENUE,41 AVENUE,147 STREET,149 STREET,,,FLUSHING,NA,Precinct,07 QUEENS,QUEENS,1034755,216796,QUEENS,40.76158714,-73.81768759,"(40.76158713694345, -73.81768759013464)"
29616295,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,3085 DECATUR AVENUE,DECATUR AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST 204 STREET,,,BRONX,NA,Precinct,07 BRONX,BRONX,1017837,256727,BRONX,40.87126687,-73.87855807,"(40.871266873422016, -73.87855807383626)"
29618457,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11385,,,,,FOREST PARK DRIVE,METROPOLITAN AVENUE,Ridgewood,NA,N/A,82 QUEENS,QUEENS,1028883,197463,QUEENS,40.7085545,-73.83901248,"(40.70855450375859, -73.83901247954978)"
